,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
148833,0,0.175347784,79,1,0.330221704,1713.0,9,0,2,0,0.0
46702,0,0.012825909,53,0,0.129686198,3600.0,9,0,1,0,1.0
128928,0,0.367736522,30,0,0.07846077,2000.0,5,0,0,0,0.0
113919,0,0.032855265,38,0,0.211159915,6146.0,6,0,2,0,1.0
19200,0,0.063204023,60,1,0.264371034,10715.0,3,0,1,0,1.0
131561,0,0.072100313,35,0,273.0,0.0,4,0,0,0,1.0
139887,0,0.048630777,49,0,0.014732003,9570.0,6,0,0,0,4.0
107403,0,0.080174556,76,0,0.008540976,14166.0,7,0,0,0,0.0
65911,0,0.369005574,48,0,0.310578941,8100.0,10,0,2,0,2.0
6177,0,0.02699775,88,1,0.004497751,2000.0,5,0,0,0,0.0
21257,0,0.295796756,33,0,0.439314612,2100.0,9,0,0,0,1.0
77043,0,0.361876193,71,0,0.549819928,2498.0,4,0,2,0,0.0
90217,0,0.0,74,0,0.002398082,1250.0,11,0,0,0,0.0
5915,0,0.595884991,47,0,0.421606581,8265.0,11,0,7,0,0.0
124161,0,0.521868728,54,0,0.622359396,7289.0,16,0,1,0,0.0
4208,0,0.0,73,0,0.323419145,4000.0,4,0,1,0,0.0
133555,0,0.527147285,30,0,0.448337425,4480.0,7,0,1,0,1.0
107498,0,0.348070295,34,1,0.476508121,3447.0,5,0,1,0,3.0
148316,0,0.763236763,27,2,0.070806869,4250.0,5,0,0,0,1.0
27824,0,0.048718051,65,2,0.146699267,1635.0,5,0,0,0,1.0
100935,0,0.001709282,72,0,0.64686529,5470.0,12,0,2,0,2.0
15142,0,0.70123163,85,3,0.36605292,8200.0,15,0,0,0,0.0
109426,0,0.144255565,48,0,0.38324934,4166.0,7,1,2,0,3.0
20831,0,0.307113072,30,0,0.307346327,2000.0,8,0,0,0,0.0
97072,0,0.091118178,33,0,0.265594628,5658.0,6,0,1,0,0.0
99243,0,0.72249613,57,0,0.869164508,16600.0,16,0,3,0,2.0
53230,0,0.086033235,50,0,0.229226361,8375.0,12,0,1,0,1.0
102862,0,0.307827549,72,0,0.273836308,20000.0,12,0,3,0,0.0
54021,0,0.094930818,76,0,0.155781326,6200.0,10,0,2,0,0.0
29915,0,0.002967614,56,0,0.000152858,13083.0,4,0,0,0,0.0
64380,0,0.0,55,0,0.519685039,2666.0,6,0,1,0,0.0
89499,0,0.175229453,46,0,0.077766234,38499.0,11,0,1,0,2.0
9891,0,0.197267577,25,0,0.007269423,2200.0,3,0,0,0,0.0
103027,0,0.9999999,44,1,0.167753151,2300.0,4,0,0,0,1.0
19883,0,0.047049216,52,0,0.043826999,19074.0,9,0,0,0,2.0
2642,0,0.02321838,35,0,0.400518403,9644.0,4,0,1,0,0.0
128308,1,0.46391317,58,0,0.726824333,7906.0,15,0,2,0,0.0
14912,0,0.394480276,60,0,0.570791909,5833.0,7,0,1,0,0.0
88235,0,0.053021886,32,0,0.11753477,3666.0,10,0,0,0,0.0
114983,0,0.140746396,79,1,0.465465465,1331.0,13,0,2,0,0.0
123235,0,0.21676312,73,0,0.053208642,3100.0,7,0,0,0,0.0
31490,0,0.048566687,43,0,0.195336116,6946.0,6,0,1,0,4.0
14149,0,0.033892561,30,0,0.076787714,6250.0,5,0,0,0,1.0
113211,0,0.123232313,64,0,0.890177204,18283.0,32,0,8,0,2.0
48070,0,0.521718105,57,0,0.54518795,3750.0,12,0,1,1,1.0
12737,0,0.314666939,51,0,0.479839493,15450.0,19,0,2,0,2.0
28070,0,0.133958002,42,0,0.375065206,5750.0,7,0,2,0,2.0
118864,0,0.253422866,56,0,0.51184251,3250.0,10,0,1,0,1.0
38895,0,0.175862663,49,0,0.405577469,14450.0,17,0,3,0,1.0
47848,0,0.733245394,39,0,0.402094989,8400.0,7,0,2,0,1.0
20681,0,0.018424044,46,0,0.447954823,6551.0,15,0,2,0,0.0
54487,0,0.402024265,54,0,0.706083976,3500.0,11,0,1,0,2.0
52919,0,0.03096067,44,0,0.094823416,6200.0,4,0,0,0,0.0
34639,0,0.25689483,51,5,0.336163928,5416.0,10,0,1,0,3.0
136364,0,0.2843234,41,1,1409.0,0.0,8,0,1,0,2.0
93034,0,0.9999999,41,0,0.072846736,7000.0,1,0,0,0,3.0
28349,0,0.00934221,37,0,0.341063575,2500.0,9,0,0,0,3.0
1959,0,0.007329357,68,0,0.145237897,12000.0,20,0,1,0,0.0
35174,0,0.311434336,34,0,0.130534999,8242.0,6,0,0,0,0.0
48611,0,0.163097961,79,0,0.286345838,7916.0,12,0,1,0,0.0
143573,1,0.9999999,57,2,0.316170957,4000.0,4,0,0,2,1.0
135062,0,0.051983852,61,0,0.23888741,7513.0,10,0,2,0,0.0
25109,0,0.063680859,25,0,0.028204213,2800.0,7,0,0,0,0.0
102080,0,0.029852878,36,0,0.271511827,5833.0,5,0,1,0,1.0
124935,0,1.142883112,59,1,1.042231693,5161.0,11,0,1,0,4.0
55655,0,0.009414371,63,0,0.720569858,4000.0,48,0,2,0,0.0
36277,0,0.001235886,82,0,0.0,3100.0,3,0,0,0,0.0
46257,0,0.9999999,25,0,0.03398867,3000.0,0,4,0,0,0.0
39425,0,0.972462026,50,0,0.154880931,5500.0,4,0,0,0,3.0
67010,0,0.050341898,75,1,1.472515269,1800.0,15,0,1,0,0.0
143328,0,0.899613385,47,0,0.134711525,7400.0,6,0,0,0,2.0
45492,0,0.330447062,58,2,0.765525982,4733.0,9,0,1,0,0.0
116607,0,0.0,72,0,0.0,1525.0,4,0,0,0,0.0
50534,0,0.047151792,46,0,0.171565687,5000.0,8,0,2,0,0.0
11322,0,0.136693636,63,0,0.887905605,4067.0,10,0,2,0,0.0
87969,0,0.457708458,49,0,0.28717591,8600.0,6,0,4,0,0.0
125805,0,0.093475551,40,0,0.163578765,10416.0,7,0,1,0,0.0
122402,0,0.038535191,34,0,0.381248611,4500.0,7,0,2,0,0.0
52075,0,0.02093665,84,0,0.008084824,7544.0,9,0,0,0,0.0
57369,0,0.712203921,52,1,0.210375944,35350.0,17,0,2,0,3.0
19274,0,0.703571857,34,0,1.157667387,4166.0,5,0,2,0,2.0
141630,0,0.055773077,44,1,0.308170612,9166.0,12,0,2,0,0.0
103345,0,0.01066602,43,0,0.001922338,2600.0,3,0,0,0,0.0
43894,0,0.005823187,55,0,0.000342818,5833.0,3,0,0,0,1.0
43323,0,0.894821036,56,0,0.820379656,5583.0,6,0,2,0,0.0
105644,0,0.265082435,41,2,0.101676665,6500.0,14,0,0,0,3.0
1428,0,0.003811909,50,0,0.362583537,24090.0,27,0,5,0,1.0
101965,0,0.085575651,26,0,0.104631789,3000.0,2,0,0,0,0.0
80762,1,1.246073298,33,2,0.16495876,4000.0,5,1,0,0,0.0
123296,1,0.697762332,41,0,0.527148462,7900.0,17,0,1,0,3.0
6925,0,0.629283883,85,0,0.626104024,2037.0,9,0,0,0,0.0
129518,0,0.14371018,42,0,0.201389376,14250.0,8,0,1,0,2.0
124971,0,0.020153071,63,0,0.129971745,4600.0,5,0,0,0,0.0
128566,0,0.035693149,34,0,0.236614086,4500.0,7,0,0,0,0.0
108041,0,0.099112611,32,0,0.857033051,1300.0,6,0,1,0,0.0
123774,0,0.143117493,61,0,0.283338951,8900.0,15,0,1,0,0.0
57505,0,0.047550819,46,0,0.548272808,5644.0,15,0,2,0,2.0
79787,0,0.009274921,81,0,0.008279125,1690.0,9,0,0,0,0.0
129621,0,0.9999999,23,0,249.0,0.0,1,0,0,0,0.0
3833,0,0.263697619,57,2,0.32503888,4500.0,18,0,0,1,0.0
14886,0,0.9999999,81,0,0.0,10500.0,1,0,0,0,0.0
130650,1,0.290059264,47,3,0.627312479,2972.0,8,3,1,1,3.0
135945,0,0.043646789,61,0,0.226181412,19700.0,15,0,1,0,1.0
26047,0,0.586624357,58,0,0.284464442,8000.0,11,0,1,0,1.0
68367,0,0.9999999,84,0,0.165983402,10000.0,3,0,1,0,0.0
89552,0,0.112507857,49,0,0.782496349,8900.0,9,0,3,0,0.0
54255,0,0.315681062,65,1,0.87503905,3200.0,15,0,4,0,0.0
56283,0,0.020558355,50,0,0.165257942,3430.0,7,0,0,0,0.0
136519,1,0.785375811,54,0,1.09343332,4933.0,14,0,2,0,2.0
90067,0,0.054364422,31,0,0.054328806,12000.0,8,0,0,0,0.0
96623,0,0.030652773,43,0,0.001968708,9650.0,2,0,0,0,0.0
30978,0,0.023617418,71,1,0.234635382,7500.0,9,0,1,0,1.0
103605,0,0.018699065,63,0,0.233408324,5333.0,7,0,1,0,0.0
106446,1,0.244880762,63,2,0.406865061,6350.0,14,0,3,0,0.0
94118,0,0.002299393,71,0,0.186511543,5500.0,3,0,1,0,0.0
50801,0,0.32117015,49,0,0.426104622,7875.0,13,0,2,0,5.0
83745,0,0.0,74,0,0.152738904,2500.0,4,0,0,0,0.0
3993,0,0.9999999,35,0,0.025589764,2500.0,1,1,0,0,1.0
125279,0,0.362730997,35,0,0.464581663,3740.0,13,0,1,0,0.0
106400,0,0.198215653,39,1,0.389561044,10000.0,15,0,2,0,2.0
106450,0,0.368798371,60,0,0.47860143,8808.0,25,0,2,0,3.0
120134,0,0.977411477,66,0,0.045860552,7500.0,3,0,0,0,0.0
103099,0,0.416139597,54,0,0.267664855,9750.0,7,0,1,0,1.0
82440,0,0.9999999,95,1,0.131434283,2000.0,7,0,0,0,0.0
143661,0,0.095612524,50,0,0.128537051,12050.0,11,0,1,0,3.0
37515,0,1.026318814,57,3,0.082141209,4333.0,9,0,0,1,2.0
127029,0,0.113082483,74,0,0.019063005,6189.0,4,0,0,0,1.0
88044,0,0.328605539,64,0,0.146809927,10516.0,10,0,1,0,0.0
94022,0,0.397822404,53,0,0.332583687,11560.0,14,0,2,0,0.0
32907,0,1.027016912,52,0,1.170960946,6170.0,14,0,4,0,0.0
107414,0,0.001519711,43,0,0.380680296,11200.0,8,0,2,0,2.0
40970,0,0.999833749,28,0,0.637229231,4200.0,5,0,2,0,3.0
120717,0,0.013858212,67,0,0.004999445,9000.0,4,0,0,0,1.0
118012,0,0.280345814,62,0,0.572461774,25440.0,26,0,12,0,5.0
70641,0,0.150764967,63,0,0.369890882,5406.0,16,0,2,0,0.0
148463,0,0.021675675,67,0,0.060670467,10350.0,6,0,0,0,0.0
42199,1,0.146471656,75,3,0.225887056,2000.0,7,3,0,0,0.0
117774,0,0.142853141,52,0,0.203944665,7300.0,11,0,1,0,0.0
136923,0,0.066499022,54,1,0.30040213,9200.0,9,0,2,0,0.0
125442,0,0.065186963,39,0,0.409426327,4200.0,4,0,1,0,0.0
61882,0,0.221553415,45,0,0.462022367,8583.0,17,0,3,0,2.0
127245,0,0.728598878,32,2,0.118172157,4704.0,4,0,0,0,0.0
67503,0,0.618858478,57,0,0.372451409,23100.0,18,0,3,0,0.0
10765,0,0.01392649,86,0,0.0094392,1800.0,3,0,0,0,0.0
66888,0,0.031197202,59,0,0.743424584,1862.0,16,0,0,0,0.0
133857,0,0.007645218,69,0,0.169547208,7000.0,12,0,1,1,0.0
34433,0,0.230522841,78,0,0.725637181,2000.0,6,0,1,0,0.0
51074,0,0.0,28,0,0.991440799,700.0,6,0,0,0,0.0
115352,0,0.122072228,41,0,0.638133333,3749.0,9,0,1,0,1.0
1696,0,0.9999999,49,0,2883.0,0.0,9,0,2,0,1.0
51409,0,0.461751275,42,0,0.351256509,8833.0,8,0,3,0,3.0
98842,0,0.16982173,63,0,0.041450777,3666.0,6,0,0,0,0.0
97091,0,0.519277989,57,0,0.424078431,12749.0,12,0,3,0,1.0
40210,1,0.830599019,44,0,0.492304676,10200.0,10,0,2,0,4.0
91468,0,0.296554718,39,1,0.224279353,8533.0,9,0,0,0,2.0
102483,0,0.060369406,39,1,0.135334387,3797.0,9,0,0,0,2.0
120630,0,0.014415563,54,0,0.159767611,5507.0,11,0,1,0,0.0
112726,0,0.43596318,44,1,0.391085835,7560.0,15,0,1,0,3.0
149498,0,0.01903894,60,0,0.022819396,6660.0,10,0,0,0,0.0
86007,0,0.706041994,35,0,0.352658936,2500.0,7,0,0,0,1.0
11545,0,0.303014649,37,1,0.209350434,7250.0,7,0,1,0,2.0
11795,0,0.018683022,37,0,0.166630395,13784.0,5,0,1,0,0.0
47982,0,0.473539286,42,2,0.727153189,6083.0,14,0,2,0,2.0
76186,0,0.329510948,46,0,0.483716147,8750.0,14,0,2,0,0.0
32603,0,0.030145416,82,0,0.231323132,1110.0,8,0,0,0,0.0
56315,1,0.872031992,24,3,0.795714286,6999.0,6,0,3,0,0.0
81773,0,0.035611754,74,0,0.004852228,6800.0,5,0,0,0,0.0
110416,0,0.297412128,38,0,0.490137801,3700.0,5,0,1,0,1.0
89382,0,0.116493656,24,1,0.093541715,4350.0,4,0,0,0,2.0
131332,0,0.000267107,88,0,0.0,9433.0,8,0,0,0,0.0
123334,0,0.148035499,34,0,0.408197268,3000.0,8,0,1,0,0.0
38298,0,0.000769172,59,0,4.340599455,1100.0,14,0,3,1,0.0
44443,0,0.0,65,0,0.0,6761.0,5,0,0,0,0.0
42171,0,0.0,35,0,0.383455103,4242.0,7,0,1,0,2.0
83009,0,0.670666536,41,0,0.302803071,5600.0,8,0,0,0,2.0
12614,0,0.475211785,59,0,0.75223294,5597.0,11,0,2,0,0.0
31669,0,0.31064078,44,0,0.242025075,6300.0,7,0,0,0,2.0
63955,0,0.265544578,46,0,0.473830243,7928.0,7,0,2,0,2.0
52170,0,0.183491786,63,0,0.977995837,3362.0,18,0,1,0,0.0
136527,0,0.143201506,49,0,0.082166768,11500.0,14,0,1,0,2.0
120009,0,0.187503208,69,0,0.97392013,3680.0,8,0,1,0,1.0
78820,0,0.05066884,50,0,0.220619505,17400.0,10,0,2,0,1.0
16858,0,0.835620845,53,0,0.349178404,6815.0,18,0,1,0,0.0
81197,0,0.561404362,46,0,1.268461744,3750.0,12,0,2,0,2.0
94957,0,0.410215235,63,0,0.26602057,5055.0,11,0,0,0,0.0
84144,0,0.553943339,52,0,1.316227924,3000.0,13,0,1,0,0.0
80864,0,0.080412615,54,0,0.276396161,4583.0,8,0,1,0,0.0
71364,0,0.636727251,40,0,0.194808028,4583.0,10,2,0,0,3.0
119289,0,0.76346912,38,0,0.64093884,4430.0,8,0,2,0,0.0
105303,1,1.00554939,49,1,0.376221498,3683.0,5,0,1,0,0.0
119565,0,0.131115377,39,0,0.318159327,8083.0,6,0,2,0,2.0
52795,0,0.269076926,49,0,0.372679304,5116.0,19,0,1,0,0.0
98385,0,0.039517925,50,0,0.867266592,2666.0,11,0,2,0,0.0
16799,0,0.353779358,61,2,0.333298462,9558.0,9,0,1,0,0.0
135138,0,0.021798774,84,0,0.013995335,3000.0,14,0,0,0,0.0
56590,0,0.00359988,63,0,0.000576812,5200.0,2,0,0,0,0.0
33510,0,0.0,67,0,0.022846264,2100.0,3,0,1,0,0.0
28676,0,0.021092533,60,0,0.150545688,9345.0,5,0,1,0,1.0
132207,0,0.159607388,58,1,0.410717917,9833.0,16,0,2,0,0.0
25096,1,0.047726844,59,0,0.653707304,3600.0,3,0,1,1,0.0
76189,0,0.009748121,41,1,1395.0,1.0,10,0,1,0,3.0
29561,0,0.114722167,53,0,0.145436452,7033.0,12,0,0,0,1.0
1360,0,0.00712519,67,1,0.186116269,7000.0,25,0,1,0,0.0
120129,0,0.314182155,41,0,0.40871331,10833.0,11,0,2,0,2.0
67162,0,0.072109776,51,0,2.230923026,3000.0,14,0,3,0,4.0
6799,0,0.417946048,64,0,0.673083908,2752.0,11,0,0,0,0.0
49705,0,0.91513228,46,0,0.393836019,8500.0,6,0,1,0,2.0
149222,0,0.020893321,45,0,0.536554884,4800.0,13,0,1,0,1.0
101643,0,0.539652975,27,0,0.149260849,2096.0,8,0,0,0,3.0
73744,0,0.433448715,55,0,0.368838332,2900.0,8,0,0,0,0.0
115727,0,0.020383814,86,0,0.014395393,2083.0,6,0,0,0,0.0
40324,0,0.608807215,44,0,0.445419554,6494.0,10,0,2,0,1.0
114573,0,0.896475991,46,0,0.574907273,6200.0,13,0,2,0,0.0
30849,0,0.364963504,62,0,0.407844143,3900.0,6,0,1,0,1.0
33935,0,0.226325533,44,0,0.168324818,3718.0,17,0,0,0,0.0
38060,1,0.231927534,49,0,130.0,0.0,15,0,0,0,0.0
72926,0,0.142716194,66,0,0.154184582,10000.0,14,0,1,0,0.0
91298,0,0.067388219,59,0,0.297420431,15583.0,10,0,2,0,1.0
107232,0,0.859268845,50,0,1.292855655,4800.0,16,0,2,0,1.0
79575,0,0.222539929,53,0,0.483476812,3600.0,5,0,1,0,1.0
75941,0,0.106251539,63,0,0.283571643,10000.0,9,0,2,0,0.0
84500,0,0.087502444,52,0,0.477265398,3100.0,7,0,1,0,0.0
34888,0,0.080794925,54,0,0.279905179,5483.0,5,0,1,0,1.0
69549,0,0.089999058,54,0,0.41228919,14467.0,22,0,3,0,1.0
26180,0,0.004766239,62,0,0.195451872,5100.0,9,0,2,0,1.0
15655,0,0.047511067,37,1,0.185940898,15633.0,13,0,2,0,2.0
119544,0,0.161968438,39,0,1.480236256,2200.0,8,0,2,0,0.0
107343,0,0.062098726,52,0,0.261245675,1733.0,4,0,0,0,0.0
77843,0,0.563911464,56,0,0.490623637,4585.0,7,0,2,0,0.0
27822,0,0.186299478,55,0,0.450637341,4000.0,5,0,0,0,0.0
88107,0,0.74760274,73,0,0.645088728,4000.0,10,0,2,0,1.0
84745,0,0.9999999,41,0,0.349608399,6000.0,3,0,2,0,0.0
7263,0,0.989592599,42,0,0.489888869,5488.0,9,0,1,0,3.0
43307,0,0.2713846,41,2,3088.0,0.0,15,0,2,0,2.0
100591,0,0.951076153,59,0,0.369675152,11666.0,12,0,0,0,0.0
89587,0,0.185809909,54,2,0.669844222,4300.0,19,0,3,0,1.0
2121,0,0.138347164,52,0,0.274721224,10850.0,3,0,1,0,1.0
95337,0,0.419395151,36,0,0.134247358,3500.0,5,0,0,1,0.0
28282,0,0.891212751,43,0,0.526264332,11250.0,11,0,2,0,0.0
46936,0,1.376623377,38,0,0.00819836,5000.0,5,0,0,0,2.0
113464,0,0.000338954,32,0,0.918267765,3278.0,8,0,3,0,0.0
94441,0,0.75878103,62,0,0.272563718,3334.0,4,0,0,0,0.0
138678,0,0.070046508,56,0,0.343689736,14000.0,8,0,1,0,0.0
82232,0,0.746955519,50,0,1.709953012,2340.0,7,0,2,0,0.0
20979,0,0.9999999,35,0,0.291569477,3000.0,2,0,0,0,0.0
103127,0,0.057972412,73,0,0.835559921,5089.0,8,0,3,0,0.0
64289,0,0.741455151,46,0,0.250419966,8333.0,7,0,0,0,0.0
6961,0,0.917795477,45,3,0.407876555,4341.0,6,0,2,0,3.0
85225,0,0.201452628,49,0,0.450437318,8917.0,19,0,2,0,2.0
108364,0,0.0,98,0,0.096361455,2500.0,6,0,0,0,0.0
8600,0,0.12175943,48,0,0.121730964,13841.0,9,0,1,0,5.0
137428,0,0.21340922,72,0,0.167946674,6900.0,10,0,0,0,0.0
74650,0,0.406887663,52,1,0.315142632,8868.0,15,0,1,0,1.0
72052,0,0.019448328,50,0,0.391738841,1500.0,3,0,1,0,0.0
84528,0,0.014997001,54,0,0.063848022,7000.0,4,0,0,0,0.0
127875,0,0.0,46,0,0.493120194,9883.0,17,0,1,0,2.0
37141,0,0.9999999,23,0,0.015834348,820.0,1,0,0,0,0.0
95693,0,0.08502515,30,0,0.009102024,7360.0,3,0,0,0,0.0
74246,0,0.4931043,49,0,0.391658335,7000.0,11,0,3,0,1.0
33132,0,0.18247719,44,0,0.18119949,2350.0,4,0,1,0,2.0
88983,0,0.518422793,49,0,0.176648581,9583.0,11,0,0,0,0.0
67553,0,0.041162287,43,0,0.342427687,7916.0,14,0,1,0,2.0
149749,1,0.579052342,47,0,8.666666667,521.0,5,0,1,0,0.0
64197,0,0.021191566,63,0,0.575489407,11186.0,20,0,6,0,0.0
117803,0,0.9999999,38,0,0.171822941,2100.0,2,0,0,0,0.0
51410,0,0.000292128,30,0,0.776759683,2400.0,5,0,1,1,0.0
80085,0,0.061268135,31,0,0.009996668,3000.0,4,0,0,0,1.0
75482,0,0.013545279,43,0,1.889858233,1833.0,16,0,2,0,0.0
78287,0,0.24513067,51,0,0.536774862,5791.0,14,0,2,0,0.0
47381,0,0.139975004,45,0,0.261937244,1465.0,5,0,0,0,0.0
108311,0,0.000672258,49,0,0.671832042,4000.0,10,0,2,0,1.0
24781,0,0.853382206,25,0,112.0,1.0,3,0,0,0,0.0
93052,0,0.043131896,72,1,0.375359154,8700.0,4,0,2,0,1.0
71133,0,0.915639744,56,3,0.512981689,3658.0,8,0,1,0,4.0
135417,0,0.097696743,55,0,0.289380708,15000.0,7,0,2,0,2.0
88662,0,0.032030038,70,0,0.021239705,2306.0,5,0,0,0,0.0
107123,0,0.844973395,62,0,0.710298678,6126.0,15,0,1,0,1.0
138314,0,0.941835272,41,0,0.227074915,6433.0,6,0,0,0,3.0
114665,0,0.9999999,46,0,0.556147951,3000.0,3,0,2,0,3.0
63742,0,0.51497006,27,0,0.231648101,3500.0,4,1,0,0,0.0
58050,0,0.869595474,48,0,0.314174296,11795.0,17,0,1,0,0.0
119469,0,0.366071168,53,0,1.007130125,560.0,9,0,0,0,1.0
24963,0,0.629804349,35,0,0.785200221,5418.0,10,0,1,0,1.0
24042,0,0.085806042,76,0,0.034727703,3800.0,6,0,0,0,1.0
67451,0,0.13411868,58,0,0.318433069,4160.0,7,0,1,0,0.0
90334,0,0.160660935,57,0,0.548552583,5457.0,8,0,2,0,1.0
131287,0,0.0,38,0,0.484329937,5200.0,5,0,2,0,2.0
93652,0,0.576742664,31,0,0.326638878,7916.0,13,0,0,0,3.0
22834,0,0.486975651,52,0,0.058557658,25000.0,3,0,1,0,0.0
28164,0,0.047241718,50,0,0.059411696,8600.0,6,0,0,0,0.0
39616,0,0.02288215,74,0,0.010190348,5200.0,10,0,0,0,0.0
15530,0,0.006766705,47,0,0.174882512,10000.0,15,0,2,0,3.0
28351,0,0.962539486,53,0,0.415381099,8750.0,11,0,2,0,2.0
115276,0,0.035067142,61,0,0.079981822,4400.0,12,0,0,0,0.0
80793,0,0.172548602,58,0,0.519565592,5800.0,8,0,2,0,0.0
87584,0,0.075886749,28,0,0.009532456,2202.0,7,0,0,1,0.0
71176,0,0.062329178,40,0,0.177254739,4800.0,8,0,0,0,0.0
10149,0,0.051638631,65,0,0.122377943,10916.0,8,0,1,0,0.0
80028,0,0.102626617,31,0,0.127582989,7500.0,13,0,0,0,0.0
53527,0,0.33729485,52,1,0.096700471,7000.0,10,0,0,0,1.0
26189,0,0.14907859,35,0,0.373633545,6128.0,12,0,2,0,0.0
149133,0,0.558648499,44,0,0.398277056,13000.0,18,0,2,0,2.0
119979,0,0.384442142,43,0,0.182012848,1400.0,6,0,0,0,1.0
54986,0,0.663287287,56,1,0.429755873,4341.0,12,0,0,0,0.0
126423,0,0.006490791,78,0,0.00461361,2600.0,14,0,0,0,0.0
34986,0,0.107436567,65,1,0.138177316,10500.0,19,0,1,0,0.0
25297,0,0.254125681,24,0,93.0,0.0,2,0,0,0,1.0
138180,0,0.0,53,0,1.48630644,1350.0,2,0,1,0,0.0
90523,0,0.227585621,38,0,0.153039832,6200.0,7,0,0,0,0.0
111321,0,0.98130113,55,0,1.174890693,1600.0,10,0,1,0,1.0
28856,0,0.017419694,40,0,0.295800195,7166.0,5,0,2,0,0.0
110060,0,0.042192224,64,0,0.68707483,9260.0,26,0,3,0,0.0
41166,0,0.286303179,42,0,0.43530682,11113.0,10,2,2,0,1.0
20822,0,0.028719817,40,0,0.177364527,5000.0,5,0,1,0,0.0
9028,0,0.877017569,48,1,0.389170897,6500.0,8,0,2,1,2.0
12780,0,0.261722623,44,0,4348.0,0.0,12,0,2,0,2.0
28945,0,0.22446259,54,0,0.448637841,4000.0,4,0,1,0,0.0
98919,0,0.299250597,43,0,0.074979504,13416.0,8,0,0,0,1.0
99508,1,0.0,47,0,0.915813253,6639.0,9,1,3,1,3.0
78224,0,0.22960445,66,0,0.591832026,4333.0,18,0,1,0,2.0
68725,0,0.037423225,35,0,0.684139422,3700.0,5,0,1,2,2.0
101829,1,0.880312296,37,1,0.132509142,5742.0,9,0,0,0,2.0
43367,0,0.956208758,69,1,0.594181164,3333.0,8,0,1,1,0.0
81759,0,0.002999824,40,1,0.377132102,8500.0,7,0,1,0,0.0
110977,0,0.119348888,38,0,0.838397523,5166.0,10,0,1,0,1.0
24094,0,0.113080913,35,0,1.197325506,3065.0,10,0,2,0,0.0
134522,0,0.019370964,30,1,0.000887705,2252.0,2,0,0,0,0.0
74593,1,0.362866199,70,0,0.44075272,3400.0,10,0,1,0,0.0
93163,1,0.815296176,32,1,0.019464071,7500.0,2,0,0,0,1.0
129854,0,0.447785644,59,0,0.507457043,23802.0,18,0,5,0,1.0
86874,0,0.879487797,44,0,0.838100528,3600.0,8,0,1,0,3.0
119764,0,0.0,24,0,0.24750119,2100.0,6,0,0,0,0.0
10205,0,0.0,43,0,0.204081633,2400.0,3,0,0,0,0.0
116865,0,0.238032033,61,0,0.172566372,13333.0,8,0,2,0,0.0
16039,0,0.9999999,31,0,0.377983064,2597.0,3,0,0,0,0.0
4943,0,0.0,68,0,123.0,0.0,12,0,1,0,0.0
4623,0,0.029104727,61,0,0.29149668,12500.0,14,0,2,0,1.0
108994,0,0.001706014,74,0,15.0,0.0,10,0,0,0,0.0
121844,0,0.153111133,57,0,0.456245969,4650.0,19,0,1,0,0.0
119848,0,0.000654856,45,0,0.478507164,3000.0,17,0,1,0,1.0
60583,0,0.180937758,73,0,0.261070912,6909.0,7,0,0,0,1.0
41022,1,0.496733479,33,1,0.320852296,4833.0,7,0,2,0,1.0
90405,0,0.736507479,37,0,0.462559745,3765.0,10,0,0,0,1.0
111005,0,0.050658076,63,0,0.145856052,7335.0,5,0,1,0,1.0
87348,0,0.019449028,85,0,0.1552744,6085.0,5,0,1,0,0.0
49233,0,0.100170169,43,1,0.424350144,4500.0,18,0,1,0,3.0
1814,0,0.021639523,56,0,0.323073492,8966.0,21,0,2,0,2.0
18604,0,0.9999999,47,0,0.005597761,2500.0,4,0,0,0,0.0
15426,1,0.427512008,54,2,0.715883669,4916.0,12,0,1,0,0.0
127172,0,0.467896629,36,1,0.894258446,6600.0,9,0,2,0,2.0
6735,0,0.040135057,75,0,0.52029245,6701.0,14,0,1,0,0.0
2813,0,0.108196169,56,0,0.252963862,7000.0,10,0,1,0,0.0
1157,0,0.17988008,23,0,0.003127443,2557.0,2,0,0,0,0.0
75438,0,0.712657469,36,0,0.217106984,3822.0,8,0,0,0,0.0
86300,0,0.101563818,53,0,0.032093734,3925.0,2,0,0,0,1.0
139782,0,0.087112523,43,0,0.356115601,7300.0,3,0,1,0,1.0
107322,0,0.583876111,56,0,0.563768116,4139.0,27,0,1,0,0.0
112185,0,0.189165635,49,0,0.599488946,9000.0,9,0,2,0,4.0
97755,0,1.010249744,54,0,0.438091559,5176.0,4,0,1,0,0.0
12830,0,0.981250937,38,0,0.536262573,5666.0,7,0,2,0,0.0
97205,0,0.916805324,49,1,0.004359198,3440.0,2,0,0,0,0.0
65517,0,0.568660996,66,1,0.372477731,5500.0,7,0,1,0,0.0
111623,0,0.857827476,67,0,0.639886578,4231.0,14,0,0,0,0.0
35314,0,0.9999999,25,0,0.148638968,2791.0,7,0,0,0,0.0
144059,0,0.691788526,41,0,0.238621415,3800.0,4,0,0,0,3.0
46488,0,0.029800642,60,0,0.136558423,10500.0,16,0,1,0,0.0
